idx,train(cpu_line)(nano sec),test(cpu_line)(nano sec),train(mem)(MiB),test(mem)(MiB),total_addr_space(mem)(MiB)
498,4157253378.0,3861402.0,8.6,0.0,153.0
499,4149737260.0,3713594.0,12.5,0.0,166.2
500,4223871027.0,3271387.0,10.4,0.0,161.2
501,4206952746.0,3182299.0,12.7,0.0,155.1
502,4207705475.0,3243291.0,20.5,12.0,174.3
503,4154853134.0,3245818.0,12.5,0.0,162.6
504,4159759837.0,3298938.0,8.3,0.0,157.3
505,4681796224.0,3259003.0,14.5,0.0,162.2
506,4681627032.0,3511643.0,10.1,0.5,163.6
507,4662748874.0,3274394.0,14.5,0.0,162.7
508,4690499506.0,3589306.0,14.6,0.0,157.5
509,4654557276.0,3302139.0,12.3,0.0,157.0
510,4655768332.0,3256443.0,12.6,0.0,162.8
511,4751693608.0,3316763.0,18.5,0.0,161.9
512,4629543187.0,3220827.0,8.6,0.0,158.4
513,4732046180.0,3204603.0,14.3,0.0,153.7
514,4612347561.0,3248859.0,12.4,0.0,159.3
515,4650824218.0,3253915.0,8.5,0.0,156.0
516,4656017086.0,3290907.0,16.5,0.0,160.2
517,4677548039.0,3318459.0,14.6,0.0,156.5
518,4642685031.0,3273563.0,36.5,0.0,177.0
519,4650554053.0,3158555.0,6.7,0.0,154.1
520,4633673703.0,3214683.0,12.5,0.0,160.5
521,4655703309.0,3310939.0,18.3,0.0,162.0
522,4741407411.0,3300891.0,8.4,0.0,154.7
523,2218707460.0,3441658.0,15.2,0.0,164.8
524,2268181371.0,3289243.0,9.6,0.0,156.0
525,2352175582.0,3412059.0,11.6,0.0,153.1
526,2232049206.0,3458907.0,13.8,0.0,157.7
527,2291753599.0,3356123.0,13.6,0.0,158.9
528,2243104106.0,3367643.0,17.4,0.0,168.2
529,2248828932.0,3308379.0,15.1,0.0,166.6
530,2283487345.0,3336763.0,11.6,0.0,157.6
531,2319578524.0,3338491.0,13.6,0.0,158.4
532,2384529085.0,3259035.0,15.7,0.0,160.3
533,2255426689.0,3347099.0,31.4,0.0,173.4
534,2289966479.0,3316347.0,13.6,0.0,156.8
535,2291781069.0,3339835.0,37.0,0.0,177.7
536,2296393383.0,3393339.0,11.7,0.0,155.3
537,2335309870.0,3366683.0,39.3,0.0,180.1
538,2348304893.0,3401179.0,13.6,0.0,159.9
539,2341150249.0,3361659.0,31.4,0.0,172.3
540,2257965863.0,3338075.0,9.9,0.0,158.7
541,4659367864.0,3436795.0,8.5,0.0,152.1
542,4569344033.0,3439803.0,14.5,0.0,157.6
543,4606945611.0,3381467.0,6.5,0.0,150.3
544,4569904484.0,3352123.0,8.4,0.0,152.4
545,4654332104.0,3984474.0,8.6,0.0,156.8
546,4578678843.0,3453754.0,8.5,0.0,153.4
547,4659954595.0,3407387.0,10.5,0.0,161.7
548,4630240082.0,3430363.0,18.0,0.0,164.1
549,4625764729.0,3401499.0,10.5,0.0,160.1
550,4571925616.0,3400242.0,16.5,0.0,157.9
551,4625877521.0,3595505.0,8.5,2.0,155.9
552,4620454457.0,3438681.0,16.4,0.0,163.6
553,4595893055.0,3419645.0,8.6,0.0,157.6
554,4557349692.0,3420033.0,12.5,0.0,166.1
555,4577194971.0,3392196.0,12.6,0.0,157.5
556,4657208328.0,3468903.0,12.3,4.0,157.9
557,4561672792.0,3316811.0,12.5,0.0,157.0
558,4698667159.0,3439980.0,12.6,0.0,155.6
559,5051812576.0,3424815.0,10.5,0.0,156.0
560,5085671679.0,3454929.0,8.5,0.0,158.9
561,5124335351.0,3306325.0,6.4,0.0,162.1
562,5007332967.0,3322135.0,8.6,0.0,156.2
563,5181066599.0,3470999.0,10.3,0.4,158.8
564,5088958366.0,3379290.0,14.4,0.0,163.9
565,5184856791.0,3507835.0,24.3,10.0,182.1
566,5117765209.0,3554971.0,12.5,0.0,158.9
567,5115507097.0,3455773.0,12.5,0.0,163.2
568,5104504921.0,3467551.0,14.3,0.0,163.5
569,5067358553.0,4288153.0,8.5,0.0,160.1
570,5076617507.0,3427106.0,14.6,0.2,161.7
571,5087189200.0,3340964.0,16.4,0.0,164.5
572,5065127361.0,3415108.0,8.3,0.0,155.7
573,5080025618.0,3300326.0,12.6,0.0,162.0
574,5192030214.0,3484357.0,18.5,0.0,163.6
575,5091267136.0,3396967.0,12.5,0.0,154.4
576,5056719317.0,3391400.0,10.5,0.0,153.5
577,2624218535.0,3402761.0,35.4,0.0,178.8
578,2594818950.0,3360553.0,31.6,0.0,173.3
579,2649872700.0,3456649.0,41.1,0.0,184.4
580,2647444124.0,3462442.0,9.9,0.0,159.7
581,2606717559.0,3442858.0,17.5,0.0,163.5
582,2574672155.0,3341803.0,11.8,0.0,158.4
583,2698614934.0,3404203.0,13.8,0.0,158.9
584,2770682734.0,3447052.0,29.6,0.0,170.7
585,2636517364.0,3429964.0,11.9,0.0,157.6
586,2600741560.0,3342733.0,13.9,0.0,163.4
587,2706747181.0,3438797.0,39.2,0.0,181.9
588,2574776997.0,3445997.0,10.1,0.0,157.0
589,2696975831.0,3502317.0,15.7,0.0,163.8
590,2629916578.0,3296943.0,11.8,0.0,156.4
591,2686848331.0,3465294.0,13.6,0.0,158.1
592,2622668290.0,3467502.0,12.1,0.0,158.6
593,2620617096.0,3377454.0,11.2,0.0,165.2
594,2631156132.0,3490414.0,13.6,0.0,159.1
595,4841910857.0,4559786.0,36.6,0.0,177.2
596,4861406016.0,4532074.0,12.4,0.0,158.6
597,4901599969.0,4629930.0,10.0,0.6,156.2
598,4838199996.0,4565322.0,10.4,0.0,160.0
599,4885239891.0,4562858.0,10.7,0.0,156.4
600,4934465717.0,4661195.0,30.4,0.0,169.6
601,4858244492.0,4606091.0,32.5,0.0,173.9
602,4976238549.0,4574091.0,12.4,0.0,163.2
603,4851588194.0,4560747.0,12.5,0.0,164.2
604,4869442328.0,4630891.0,18.5,0.0,160.7
605,4931569503.0,4658795.0,14.4,0.3,159.0
606,4844115664.0,4507148.0,30.0,0.0,171.0
607,4892098433.0,4640460.0,18.5,0.0,165.7
608,4872252528.0,4581132.0,16.5,0.0,161.6
609,4927760558.0,4583436.0,12.3,0.0,158.6
610,4832659211.0,4549196.0,12.3,0.0,158.6
611,4988696045.0,4548812.0,14.5,0.0,156.9
612,4897142432.0,4583969.0,10.5,0.0,158.8
613,5331268746.0,5339395.0,20.5,0.0,164.0
614,5344191163.0,4485882.0,10.7,0.0,162.8
615,5335497405.0,4560440.0,14.2,0.0,159.7
616,5416064241.0,4567606.0,10.0,0.7,160.4
617,5376831756.0,4551988.0,14.5,0.0,168.4
618,5493635908.0,4661586.0,12.5,0.0,155.6
619,5363553970.0,4567760.0,12.6,0.0,158.3
620,5378802673.0,4533422.0,10.5,0.0,153.5
621,5350572796.0,4529324.0,32.5,0.0,177.1
622,5393951343.0,4606891.0,12.5,0.0,158.8
623,5365019702.0,4593929.0,12.6,0.0,156.9
624,5328186431.0,5499305.0,14.5,0.0,159.5
625,5510466328.0,4508102.0,10.4,0.0,156.3
626,5371349458.0,4617285.0,12.5,0.0,160.5
627,5347447402.0,4573924.0,10.1,0.0,151.9
628,5316176468.0,4553443.0,10.7,0.0,162.1
629,5384664108.0,4724001.0,10.0,0.5,162.4
630,5400514988.0,4495137.0,10.7,0.0,158.3
631,3326711694.0,4609216.0,12.9,0.0,160.6
632,2934429789.0,4622271.0,11.0,0.0,161.1
633,3220639007.0,4679614.0,16.6,0.0,165.0
634,1567047329.0,4604798.0,13.0,0.0,159.4
635,3210815029.0,4679454.0,18.4,0.0,166.3
636,3285243985.0,4539229.0,29.3,0.0,172.5
637,1705220050.0,4586429.0,16.6,0.0,164.0
638,1900088540.0,4667836.0,19.0,0.0,166.0
639,1963866471.0,4586044.0,34.8,0.0,176.9
640,1768952906.0,4658299.0,9.0,0.0,159.2
641,1656058805.0,4652859.0,20.7,0.0,167.5
642,2403444801.0,4614458.0,37.0,0.0,180.5
643,2429337292.0,4715802.0,17.1,0.0,164.5
644,1690018930.0,4628890.0,37.2,0.0,182.8
645,1603013405.0,4572186.0,27.0,0.0,169.4
646,1752989976.0,4657337.0,13.0,0.0,161.4
647,1967265603.0,4654233.0,18.8,0.0,166.5
648,1680954821.0,4604888.0,36.7,0.0,178.3
649,4347659927.0,3596090.0,12.4,0.0,156.9
650,4415312988.0,3496090.0,12.6,0.0,160.0
651,4390108402.0,3495770.0,10.5,0.0,158.4
652,4419297718.0,3471705.0,12.6,2.0,160.4
653,4391529617.0,3501401.0,38.6,0.0,183.2
654,4408405159.0,3475833.0,12.5,0.0,154.9
655,4479295358.0,3585945.0,20.5,14.0,175.9
656,4369045447.0,3544825.0,12.5,0.0,155.8
657,4408876880.0,3571129.0,8.5,0.0,158.6
658,4414033355.0,3563544.0,12.7,0.0,159.0
659,4461711252.0,3609368.0,8.5,0.0,159.3
660,4443833937.0,3635928.0,12.5,0.0,168.8
661,4460465132.0,3601209.0,10.5,0.0,156.7
662,4396644098.0,3595320.0,16.5,0.0,160.9
663,4374457284.0,3945751.0,8.4,0.0,152.0
664,4416161182.0,3603864.0,16.0,0.0,159.4
665,4338558191.0,3595223.0,36.3,0.0,180.9
666,4396081392.0,3479160.0,14.3,0.0,157.8
667,4990507894.0,3568440.0,10.2,0.0,163.6
668,5175130247.0,3554712.0,14.5,0.0,159.1
669,4956104178.0,3457400.0,10.5,0.0,160.1
670,4961160597.0,3528568.0,8.5,0.0,157.4
671,4934840201.0,3505208.0,10.2,0.0,159.9
672,4960707716.0,3505592.0,12.5,0.0,159.2
673,4982437726.0,3541548.0,12.5,0.0,161.1
674,4987600250.0,4060813.0,12.6,0.0,159.8
675,4986773907.0,3538570.0,10.1,0.0,153.6
676,4982081173.0,3477033.0,10.5,0.0,161.4
677,4950313029.0,3566152.0,8.5,0.0,161.0
678,4602779690.0,3565831.0,6.4,0.0,161.9
679,4970673568.0,3570374.0,12.6,0.0,162.9
680,5013619279.0,3596741.0,12.3,0.0,156.4
681,4813170122.0,3512932.0,8.6,0.0,158.8
682,5003566209.0,3554756.0,12.5,0.0,154.7
683,4995863084.0,3601219.0,14.3,0.0,165.6
684,5017910828.0,3476611.0,12.4,0.0,155.4
685,2439432791.0,3517794.0,24.2,0.0,166.1
686,2553343354.0,3717505.0,42.0,0.0,182.4
687,2483398344.0,3597121.0,25.6,0.0,173.1
688,2531324869.0,3629697.0,18.4,0.0,160.1
689,2551227879.0,3726816.0,15.8,0.0,163.7
690,2505348731.0,3550080.0,20.4,0.0,169.9
691,2603598250.0,3502559.0,24.3,0.0,171.2
692,2477447000.0,3648095.0,16.2,0.0,170.2
693,2428024844.0,3588031.0,22.1,0.0,170.8
694,2517266677.0,3598878.0,25.3,0.0,176.8
695,2509921934.0,3614622.0,23.0,0.0,164.7
696,2468915627.0,3645917.0,14.5,0.0,162.4
697,2468648508.0,3620221.0,40.1,0.0,183.5
698,2609513130.0,3642141.0,40.2,0.0,181.7
699,2662520311.0,3653405.0,18.4,0.0,164.5
700,2514979419.0,3660413.0,24.6,0.0,172.1
701,2537163223.0,3635069.0,20.4,0.0,171.4
702,2527241657.0,3645308.0,36.5,0.0,178.5
703,5074795187.0,3832924.0,10.5,0.0,157.6
704,4994715052.0,3754235.0,24.5,0.0,169.4
705,5026940349.0,3585276.0,8.3,0.0,152.1
706,4985710775.0,3762300.0,12.5,2.0,155.9
707,4980388599.0,3633467.0,10.3,0.0,162.3
708,5055069375.0,3764091.0,10.4,0.0,156.4
709,4959783827.0,3687707.0,10.3,0.0,159.1
710,5014534029.0,3722107.0,18.5,0.0,162.2
711,4992746236.0,3764378.0,14.4,0.0,158.3
712,5077687324.0,3719131.0,6.4,0.0,151.6
713,5049074508.0,3850586.0,14.1,0.0,160.6
714,4969473395.0,3739387.0,12.5,0.0,164.0
715,5049143925.0,3733018.0,14.4,0.0,159.1
716,4984242557.0,3693274.0,18.4,0.0,159.7
717,5027636389.0,3759642.0,12.6,0.0,154.6
718,4954006255.0,3616186.0,18.5,0.0,166.7
719,4984241338.0,3720602.0,12.4,0.0,155.5
720,5083193913.0,3761690.0,12.3,0.0,158.0
721,5579318310.0,3727130.0,26.5,0.0,167.4
722,5450455520.0,3710073.0,16.4,0.0,160.1
723,5512862528.0,3748314.0,8.7,20.0,170.2
724,5482856327.0,3647322.0,12.0,0.5,155.2
725,5492223275.0,4427288.0,14.7,0.0,159.4
726,5588934173.0,3851450.0,32.5,0.0,173.5
727,5497850778.0,3704473.0,36.4,0.0,177.3
728,5568031170.0,3612794.0,12.5,0.0,153.5
729,5520350396.0,4535448.0,14.0,0.6,162.2
730,5458835541.0,3646810.0,10.4,0.0,153.7
731,5486762387.0,3728665.0,12.5,0.0,160.5
732,5625169676.0,3778361.0,30.5,0.0,171.6
733,5514972135.0,3650969.0,10.5,0.0,153.1
734,5531004161.0,3820471.0,12.5,0.0,160.5
735,5583092347.0,3723888.0,28.5,0.0,178.9
736,5523277768.0,3724043.0,16.7,0.0,164.1
737,5502596397.0,3575587.0,10.6,0.0,153.1
738,5268958747.0,3637824.0,8.2,0.0,149.1
739,3039650254.0,3782911.0,22.2,0.0,176.0
740,3020828613.0,3721979.0,38.2,0.0,179.8
741,3012385037.0,3752248.0,19.6,0.0,166.2
742,3108843306.0,3772886.0,20.6,0.0,162.4
743,3054441727.0,3684178.0,18.5,0.0,163.2
744,2988042495.0,3743568.0,48.3,0.0,189.0
745,3145698875.0,3721326.0,21.6,0.0,164.8
746,2979771835.0,3724012.0,20.1,0.0,169.4
747,3035910484.0,3782570.0,20.1,0.0,171.4
748,3009145544.0,3732712.0,20.1,0.0,168.4
749,3024047412.0,3663013.0,24.4,0.0,167.4
750,3026713614.0,3670467.0,18.8,0.0,167.3
751,3009250822.0,3721026.0,26.3,0.0,172.2
752,3037711272.0,3719009.0,12.4,0.0,162.6
753,3053328077.0,3722495.0,18.5,0.0,166.2
754,3060813997.0,3683613.0,20.2,0.0,171.1
755,2924492332.0,3819709.0,22.5,0.0,166.0
756,3054680827.0,3765660.0,38.4,0.0,183.9
757,5652583973.0,5513447.0,8.3,0.0,157.5
758,5512546753.0,5470533.0,22.4,0.0,174.4
759,5489937304.0,5440003.0,6.5,0.0,153.7
760,5495159671.0,5491074.0,10.1,0.6,158.6
761,5439904031.0,5429632.0,16.4,0.0,162.4
762,5489726755.0,5404958.0,10.4,2.0,157.2
763,5461461134.0,5448510.0,8.4,0.0,148.5
764,5447140928.0,5642365.0,12.5,0.0,158.6
765,5474286968.0,5436251.0,10.4,0.0,155.1
766,5505312970.0,5505722.0,6.5,0.0,156.9
767,5459330686.0,5429209.0,6.4,0.0,157.4
768,5476913492.0,5435960.0,14.6,0.0,160.0
769,5531271110.0,5422999.0,14.5,0.0,158.3
770,5457300939.0,5376758.0,12.6,0.0,158.9
771,5460140882.0,5343317.0,6.5,0.0,161.5
772,5505944688.0,5536565.0,12.6,0.0,159.5
773,5551664525.0,5527477.0,14.4,0.0,160.0
774,5446579944.0,6482135.0,14.7,0.0,158.0
775,5988090791.0,5450387.0,12.4,0.0,158.3
776,6244288322.0,5481171.0,8.6,0.0,157.2
777,6059741472.0,5514931.0,16.5,0.0,161.6
778,6093380936.0,5465490.0,10.5,2.0,157.4
779,5985516658.0,5483857.0,20.7,0.0,167.3
780,6043475947.0,5471601.0,24.5,0.0,175.2
781,6107788816.0,5503569.0,10.5,0.0,160.2
782,6005956064.0,6247283.0,12.4,0.0,163.3
783,6087847723.0,5531888.0,34.5,0.0,178.4
784,6083352335.0,5436752.0,10.6,0.0,153.8
785,6011345709.0,5459247.0,10.5,0.0,152.0
786,6126706061.0,5594799.0,18.5,0.0,161.5
787,6025523214.0,5475823.0,14.3,0.0,157.6
788,6097224790.0,5499342.0,12.5,0.0,159.7
789,6077905179.0,5502478.0,6.4,0.0,154.9
790,6115897031.0,5526286.0,14.5,0.0,159.8
791,6009653006.0,5426510.0,8.5,0.0,151.6
792,6029928298.0,5405965.0,12.6,2.0,157.8
793,3932264680.0,5517175.0,21.1,0.0,166.4
794,3459396051.0,5456442.0,18.6,0.0,171.7
795,2586087597.0,5503645.0,20.6,0.0,174.0
796,3926021389.0,15034598.0,22.1,0.0,167.7
797,2558818783.0,5543393.0,20.8,0.0,168.9
798,3030055770.0,5539715.0,19.0,0.0,163.9
799,2110516287.0,5487589.0,19.0,0.0,168.3
800,2013480891.0,5447367.0,22.7,0.0,170.5
801,2276235885.0,5479177.0,40.7,0.0,182.0
802,1564116120.0,5527435.0,22.8,0.0,166.2
803,1946087041.0,5527371.0,22.9,0.0,171.2
804,2217390325.0,5525965.0,26.6,0.0,167.2
805,1968774140.0,5488270.0,22.8,0.0,164.3
806,2389382838.0,5513936.0,22.9,0.0,166.5
807,1849500439.0,5521425.0,24.5,0.0,175.7
808,3068768126.0,5520050.0,17.1,0.0,167.5
809,2417280865.0,5521523.0,22.9,0.0,165.9
810,2202177666.0,4389975.0,22.8,0.0,165.8
811,4785728137.0,3805176.0,8.6,0.0,158.9
812,4771066123.0,3893177.0,16.1,0.0,160.4
813,4839346661.0,3804475.0,18.6,0.0,160.2
814,4786680776.0,3877338.0,16.0,0.5,165.1
815,4799870961.0,3773531.0,10.4,0.0,159.3
816,4807004789.0,3778588.0,10.4,0.0,159.7
817,4808764724.0,3923292.0,12.4,2.0,158.9
818,4876366379.0,3879932.0,14.4,0.0,157.9
819,4873701405.0,3895805.0,10.4,0.0,156.7
820,4821931112.0,3811901.0,10.5,0.0,156.8
821,4808258260.0,3732990.0,16.4,0.0,160.8
822,4826888427.0,4347934.0,22.5,0.0,163.9
823,4881209625.0,3867807.0,18.4,0.0,167.2
824,4833739146.0,3911840.0,8.5,0.0,158.8
825,4800697140.0,3890047.0,12.5,0.0,157.9
826,4896389499.0,4439968.0,10.6,0.0,162.0
827,4906034132.0,3838209.0,16.5,0.0,160.4
828,4965640031.0,3845312.0,4.6,0.0,155.9
829,5420580727.0,3843488.0,18.7,0.0,162.1
830,4883237922.0,3780545.0,14.5,0.0,158.7
831,5497201198.0,3912321.0,30.4,0.0,171.5
832,4542030015.0,3854274.0,32.4,0.0,173.4
833,5532555868.0,3898114.0,34.5,0.0,175.1
834,5447561078.0,3789505.0,12.5,0.0,156.7
835,5452256316.0,3938242.0,12.4,0.0,155.3
836,5537937805.0,4339331.0,8.5,0.0,152.9
837,5597301782.0,3838018.0,30.0,0.0,172.7
838,5450735359.0,3905122.0,16.5,0.0,164.2
839,4864049488.0,3825378.0,16.5,0.0,163.5
840,5424541334.0,3871331.0,10.6,0.0,153.4
841,5487671223.0,3903555.0,8.4,0.0,154.7
842,5443429925.0,3750499.0,8.5,0.0,151.3
843,5533581671.0,3915939.0,12.4,0.0,158.2
844,5565160184.0,3878595.0,10.1,0.4,164.4
845,4633067037.0,3772451.0,10.5,0.0,158.4
846,5501969601.0,3883011.0,10.4,0.0,152.3
847,2938964593.0,3952611.0,25.5,0.0,178.2
848,2906662818.0,3916323.0,31.4,0.0,176.6
849,2896467745.0,3897827.0,33.3,0.0,180.1
850,3011435299.0,3939011.0,33.5,0.0,177.1
851,3004801729.0,3998435.0,32.2,0.0,177.3
852,2882337118.0,4011363.0,25.2,0.0,177.2
853,2902812910.0,3948387.0,33.4,0.0,177.9
854,2907347406.0,3959715.0,27.5,0.0,174.4
855,2922169756.0,3964768.0,23.4,0.0,169.7
856,3023092219.0,3883561.0,22.7,0.0,168.7
857,2918579082.0,3863505.0,41.6,0.0,184.1
858,3032745644.0,3974483.0,25.8,0.0,179.7
859,2871373382.0,4020312.0,31.0,0.0,176.2
860,3027992599.0,4060860.0,27.1,0.0,177.9
861,2871559292.0,3932324.0,49.3,0.0,190.6
862,2896513866.0,3981447.0,41.2,0.0,184.3
863,2936759963.0,3932429.0,24.6,0.0,171.1
864,2857503511.0,3980368.0,40.4,0.0,181.1
865,5627293211.0,4115953.0,8.4,0.0,157.7
866,5649034199.0,4069623.0,12.5,0.0,156.6
867,5557083412.0,4006173.0,16.5,0.0,162.4
868,5588165301.0,4045407.0,20.5,0.0,168.4
869,5617852081.0,4106659.0,8.6,0.0,152.4
870,5545451248.0,4126310.0,12.5,0.0,155.6
871,5527895889.0,4044874.0,12.5,0.0,156.7
872,5649425469.0,4216971.0,32.5,0.0,180.3
873,5600895784.0,4034704.0,8.7,0.0,157.4
874,5565825476.0,4077394.0,10.5,0.0,160.2
875,5600087744.0,4036180.0,12.5,0.0,158.2
876,5521956342.0,4091926.0,16.3,0.0,162.4
877,5646334970.0,4108536.0,16.6,0.0,161.3
878,5659560622.0,4089594.0,8.4,0.0,157.1
879,5639797792.0,4080956.0,10.5,0.0,159.3
880,5690787697.0,4094942.0,14.5,0.0,161.9
881,5634906600.0,3967616.0,10.5,0.0,157.0
882,5611765733.0,4021281.0,10.5,0.0,161.4
883,6147409062.0,4095298.0,16.4,0.0,160.7
884,6141638928.0,4104995.0,14.5,0.0,156.7
885,6312332669.0,4110884.0,10.6,0.0,152.9
886,6154193154.0,4120325.0,36.6,0.0,179.4
887,6206784807.0,4057447.0,12.4,0.0,153.7
888,6151731199.0,4115144.0,10.5,0.0,156.2
889,6143983290.0,4036233.0,8.1,0.0,150.9
890,5967357810.0,4672135.0,12.5,0.0,157.2
891,6136656132.0,4131178.0,12.5,0.0,161.3
892,6185390310.0,4092939.0,12.5,0.0,156.9
893,6150819407.0,4121068.0,12.5,0.0,160.8
894,6146662037.0,4089196.0,16.2,0.0,159.2
895,6154376603.0,4011981.0,10.0,0.6,160.0
896,6142283711.0,4070510.0,16.6,4.0,161.7
897,6192986802.0,4049390.0,14.5,0.0,157.4
898,6237469974.0,4128622.0,8.4,0.0,149.4
899,6103100452.0,4037743.0,12.5,0.0,156.6
900,6279920403.0,4725805.0,8.4,0.0,151.4
901,3812933356.0,4148303.0,31.4,0.0,175.5
902,3678147958.0,4152272.0,21.6,0.0,165.1
903,3776044182.0,4141168.0,25.2,0.0,177.3
904,3667755175.0,4110097.0,29.4,0.0,172.2
905,3638624848.0,4059729.0,29.2,0.0,174.5
906,3701572662.0,4049873.0,48.9,0.0,190.3
907,3686346002.0,4111601.0,29.5,0.0,174.3
908,3595143283.0,4069809.0,29.1,0.0,174.5
909,3565437380.0,4160050.0,53.8,0.0,194.2
910,3708900554.0,4127409.0,25.8,0.0,178.8
911,3475490348.0,4070193.0,25.0,0.0,179.0
912,3718615665.0,4136626.0,29.1,0.0,174.7
913,3611932709.0,4127666.0,25.7,0.0,169.8
914,3579104943.0,4065491.0,25.8,0.0,174.5
915,3709964970.0,4135378.0,45.8,0.0,189.3
916,3680214195.0,4140432.0,25.4,0.0,169.0
917,3616838626.0,4142351.0,27.1,0.0,173.4
918,3550317258.0,4198893.0,22.1,0.0,166.9
919,6225880942.0,7055252.0,12.5,0.0,161.0
920,6210179053.0,6377456.0,10.6,0.0,153.0
921,6244004506.0,6396430.0,10.4,0.0,154.8
922,6222549807.0,6426061.0,16.4,0.0,161.0
923,6502703329.0,6304011.0,12.4,0.0,162.9
924,6280683843.0,6364169.0,10.4,0.0,158.8
925,6192155938.0,6502823.0,12.2,0.0,154.5
926,6274334572.0,6407622.0,36.4,0.0,180.8
927,6182806857.0,6374692.0,10.6,0.0,157.1
928,6361724019.0,6414468.0,10.4,0.0,155.6
929,6196249587.0,6381379.0,12.6,0.0,159.4
930,6230739646.0,6488449.0,8.4,0.0,151.7
931,6222850887.0,6432128.0,10.6,0.0,159.9
932,6286733452.0,6466943.0,14.4,0.0,158.9
933,6345979230.0,6390718.0,12.6,0.0,162.3
934,6226950654.0,6451326.0,8.5,0.0,158.1
935,6232019863.0,6426653.0,10.5,0.0,155.8
936,6203944312.0,6340380.0,8.5,0.0,153.5
937,6921089193.0,6490972.0,8.5,0.0,159.2
938,6994078084.0,6467867.0,8.4,0.0,158.0
939,6863155568.0,6555195.0,8.5,0.0,157.9
940,6803447967.0,6610490.0,22.5,16.0,183.3
941,6862332614.0,6596633.0,10.5,0.0,159.4
942,6835966662.0,6374297.0,10.5,0.0,153.9
943,6859974485.0,6453177.0,14.4,0.0,156.3
944,6898903212.0,6495865.0,6.4,8.0,156.7
945,6913913820.0,6515224.0,12.5,0.0,159.8
946,6983483902.0,6428695.0,12.4,0.0,155.4
947,6864063638.0,6468919.0,10.5,0.0,155.6
948,6916222592.0,6344855.0,14.5,0.0,159.0
949,6952154224.0,6393015.0,10.6,0.0,159.2
950,6828949090.0,6411510.0,12.4,0.0,156.8
951,6962343657.0,6744470.0,10.4,0.0,164.2
952,6850322709.0,6387062.0,32.6,0.0,173.6
953,6934804450.0,6405750.0,8.6,0.0,153.5
954,6874733699.0,6441110.0,10.4,0.0,162.9
955,3186316744.0,6506677.0,29.2,0.0,174.1
956,4932918560.0,6566965.0,31.1,0.0,174.0
957,3316743892.0,6483125.0,28.8,0.0,173.9
958,3680511442.0,6533077.0,47.4,0.0,193.8
959,3114621595.0,6442901.0,34.7,0.0,181.0
960,3446057874.0,6440725.0,29.3,0.0,175.1
961,2241128527.0,6459093.0,32.7,0.0,176.5
962,3593175736.0,6438261.0,58.9,0.0,201.1
963,2927684158.0,6431509.0,30.9,0.0,179.6
964,2721625033.0,6427189.0,31.1,0.0,177.1
965,2950908146.0,6482772.0,54.9,0.0,201.3
966,2614740207.0,6516308.0,27.9,0.0,173.0
967,2634453362.0,6425557.0,32.6,0.0,178.7
968,2564840889.0,6458484.0,29.1,0.0,172.3
969,2624700375.0,6468052.0,31.4,0.0,178.4
970,2966910225.0,6450900.0,29.7,0.0,174.4
971,2795405281.0,6512176.0,28.9,0.0,177.1
972,3637137578.0,6499878.0,29.5,0.0,182.1
973,5026072959.0,3836444.0,10.5,0.0,157.2
974,4991537136.0,3854231.0,14.6,0.0,159.8
975,5077923637.0,3726767.0,32.0,0.0,172.4
976,5118432062.0,3752587.0,12.4,0.0,156.8
977,4982037595.0,3746375.0,12.4,0.0,158.7
978,5022306191.0,3694370.0,8.5,0.0,160.5
979,5074460662.0,3790208.0,16.6,0.0,159.3
980,5017851431.0,5021072.0,10.4,0.0,157.9
981,5054224022.0,3897435.0,10.5,0.0,159.6
982,4991842681.0,3866167.0,8.7,0.0,159.0
983,5098287831.0,3719410.0,10.5,0.0,162.7
984,4979133937.0,3849169.0,12.5,0.0,157.6
985,4969262120.0,3804494.0,18.0,22.0,186.9
986,5002460653.0,3799243.0,10.5,0.0,159.3
987,5010010548.0,3837002.0,6.7,2.0,157.3
988,4992017091.0,3826792.0,6.5,0.0,158.1
989,5142497737.0,4827888.0,14.5,0.0,160.1
990,4983178530.0,3739011.0,16.5,0.0,160.6
991,5891851586.0,3824098.0,10.7,0.0,163.1
992,5908728013.0,3825600.0,10.5,0.0,159.8
993,5834728067.0,3791870.0,14.5,0.0,160.4
994,5866255736.0,3836285.0,32.7,0.0,175.8
995,5054952645.0,3741468.0,12.5,0.0,154.5
996,5825570147.0,3822043.0,10.6,0.0,157.1
997,5924913819.0,3793722.0,16.4,0.0,163.5
998,5812611735.0,3817529.0,6.5,0.0,152.5
999,5848262324.0,3780599.0,10.5,0.0,152.0
1000,5793286106.0,3778423.0,10.5,0.0,150.5
1001,5034722784.0,3802774.0,18.6,0.0,159.4
1002,5805062189.0,3770484.0,14.4,8.0,164.0
1003,5861775363.0,4024213.0,14.4,0.0,160.0
1004,5924313837.0,3853844.0,6.5,0.0,149.8
1005,6967262101.0,3608370.0,8.4,0.0,151.3
1006,5809647211.0,3733170.0,14.5,0.0,166.4
1007,5972184803.0,3784434.0,40.6,0.0,183.2
1008,5780223890.0,3791505.0,10.4,0.0,158.4
1009,3066991613.0,3869393.0,26.3,0.0,178.3
1010,3008250095.0,3823025.0,22.4,0.0,166.7
1011,3105986096.0,3773296.0,26.4,0.0,168.7
1012,3043595229.0,3834928.0,44.8,0.0,192.6
