idx,train(cpu_line)(nano sec),test(cpu_line)(nano sec),train(mem)(MiB),test(mem)(MiB),total_addr_space(mem)(MiB)
558,5e+10,34732669.0,0.1,0.4,124.6
559,5e+10,35113193.0,0.1,0.4,124.1
560,5e+10,34636318.0,0.1,0.4,123.9
561,5e+10,34751422.0,0.1,0.4,123.9
562,5e+10,34789328.0,0.1,0.3,124.4
563,4e+10,34495152.0,0.1,0.4,123.9
564,5e+10,34621583.0,0.1,0.4,124.2
565,5e+10,34790033.0,0.1,0.4,124.3
566,5e+10,34832019.0,0.1,0.4,124.3
567,5e+10,34755460.0,0.1,0.3,124.3
568,5e+10,34968546.0,0.1,0.5,124.0
569,5e+10,35193460.0,0.1,0.5,124.1
570,5e+10,34900969.0,0.1,0.4,124.2
571,5e+10,34726650.0,0.1,0.5,124.0
572,5e+10,34786549.0,0.1,0.4,124.5
573,5e+10,34691081.0,0.1,0.4,124.5
574,5e+10,34988791.0,0.1,0.5,124.1
575,5e+10,34831242.0,0.1,0.5,124.3
576,5e+10,34356784.0,0.1,0.4,124.6
577,3e+10,34075469.0,10.8,0.0,134.2
578,3e+10,34109967.0,10.9,0.0,134.4
579,3e+10,34075239.0,10.9,0.0,134.4
580,3e+10,34197744.0,10.9,0.0,134.5
581,3e+10,33959571.0,11.0,0.0,135.0
582,3e+10,34123271.0,10.9,0.0,134.5
583,3e+10,34104730.0,10.9,0.0,134.6
584,3e+10,34099836.0,10.9,0.0,135.0
585,3e+10,33936920.0,10.8,0.0,134.8
586,3e+10,34175514.0,10.8,0.0,134.5
587,3e+10,34261868.0,10.8,0.0,134.2
588,3e+10,34036400.0,10.8,0.0,134.8
589,3e+10,34143014.0,12.0,0.0,135.8
590,3e+10,34257965.0,12.1,0.0,135.6
591,3e+10,33843205.0,12.2,0.0,136.1
592,3e+10,34201002.0,12.1,0.0,136.2
593,3e+10,33889235.0,10.8,0.0,134.7
594,3e+10,31185446.0,10.8,0.0,134.3
595,6e+10,75567882.0,0.1,0.4,123.9
596,6e+10,74947747.0,0.1,0.4,124.0
597,6e+10,75326223.0,0.1,0.4,124.2
598,6e+10,75619045.0,0.1,0.5,124.3
599,6e+10,72521781.0,0.1,0.5,124.4
600,6e+10,72185445.0,0.1,0.5,124.1
601,6e+10,75299320.0,0.1,0.4,124.2
602,6e+10,74969987.0,0.1,0.4,124.5
603,6e+10,75032559.0,0.1,0.5,124.1
604,6e+10,75247281.0,0.1,0.4,123.9
605,6e+10,72867028.0,0.1,0.3,124.4
606,6e+10,72556250.0,0.1,0.4,124.1
607,6e+10,75070400.0,0.1,0.4,124.6
608,6e+10,42222344.0,0.1,0.5,124.1
609,6e+10,75045888.0,0.1,0.4,124.3
610,6e+10,58782936.0,0.1,0.5,127.7
611,6e+10,73289570.0,0.1,0.5,124.3
612,6e+10,72210446.0,0.1,0.4,123.9
613,6e+10,76440300.0,0.1,0.5,124.4
614,7e+10,76363110.0,0.1,0.4,124.1
615,7e+10,76278317.0,0.1,0.4,124.2
616,7e+10,76897068.0,0.1,0.3,124.3
617,7e+10,80418112.0,0.1,0.4,124.7
618,7e+10,76597445.0,0.1,0.5,123.4
619,7e+10,76667677.0,0.1,0.5,124.6
620,7e+10,42931601.0,0.1,0.6,124.6
621,7e+10,76393462.0,0.1,0.5,123.6
622,7e+10,76539827.0,0.1,0.6,123.8
623,7e+10,76679701.0,0.1,0.6,124.0
624,7e+10,76663883.0,0.1,0.6,123.8
625,7e+10,76673839.0,0.1,0.6,124.0
626,7e+10,76192313.0,0.1,0.5,123.6
627,7e+10,76294804.0,0.1,0.6,124.0
628,7e+10,76163943.0,0.1,0.5,123.7
629,7e+10,76733592.0,0.1,0.6,124.7
630,5e+10,39738485.0,0.1,0.5,124.2
631,3e+10,75957015.0,13.4,0.0,136.6
632,5e+10,67645177.0,13.6,0.0,137.1
633,5e+10,76198061.0,13.4,0.0,136.5
634,5e+10,76058895.0,13.4,0.0,136.5
635,5e+10,76109595.0,13.6,0.0,137.6
636,4e+10,76099945.0,13.5,0.0,137.0
637,3e+10,42700707.0,13.3,0.0,136.3
638,2e+10,42741065.0,13.4,0.0,136.9
639,3e+10,75689541.0,13.4,0.0,136.4
640,2e+10,75595905.0,13.4,0.0,137.3
641,3e+10,75765793.0,13.5,0.0,137.1
642,2e+10,75660404.0,13.3,0.0,137.2
643,3e+10,76272820.0,13.5,0.0,136.9
644,3e+10,74658713.0,13.6,0.0,137.2
645,4e+10,74956523.0,13.4,0.0,137.3
646,3e+10,75094292.0,13.4,0.0,136.4
647,3e+10,75070535.0,13.5,0.0,136.5
648,3e+10,75468051.0,13.4,0.0,137.4
649,5e+10,37175053.0,0.1,0.6,123.7
650,5e+10,39094584.0,0.1,0.6,123.9
651,5e+10,36721914.0,0.1,0.5,123.5
652,5e+10,36972276.0,0.1,0.6,123.8
653,5e+10,37243821.0,0.1,0.7,124.7
654,5e+10,37184032.0,0.1,0.5,123.5
655,5e+10,37100895.0,0.1,0.6,123.7
656,5e+10,36968448.0,0.1,0.6,124.0
657,5e+10,36934364.0,0.1,0.6,124.0
658,5e+10,37200526.0,0.1,0.6,124.1
659,5e+10,37294964.0,0.1,0.6,123.6
660,5e+10,37241673.0,0.1,0.5,124.4
661,5e+10,37153770.0,0.1,0.5,123.7
662,5e+10,37105514.0,0.1,0.6,124.7
663,5e+10,37284376.0,0.1,0.6,124.2
664,5e+10,37065913.0,0.1,0.5,124.5
665,5e+10,37019752.0,0.1,0.5,123.8
666,5e+10,36952243.0,0.1,0.6,124.3
667,6e+10,37039120.0,0.1,0.6,124.1
668,6e+10,36688447.0,0.1,0.6,124.1
669,6e+10,36920977.0,0.1,0.6,124.3
670,6e+10,36863149.0,0.1,0.6,123.7
671,6e+10,37118143.0,0.1,0.6,124.4
672,6e+10,36994284.0,0.1,0.6,123.7
673,6e+10,37049646.0,0.1,0.6,123.9
674,6e+10,36737390.0,0.1,0.6,123.6
675,6e+10,36920752.0,0.1,0.6,124.1
676,6e+10,37032729.0,0.1,0.6,124.3
677,6e+10,37109089.0,0.1,0.6,124.1
678,6e+10,37510372.0,0.1,0.5,123.5
679,5e+10,36731170.0,0.1,0.6,124.3
680,6e+10,37232068.0,0.1,0.5,123.7
681,5e+10,36792892.0,0.1,0.6,124.3
682,6e+10,37154495.0,0.1,0.6,124.1
683,5e+10,36813341.0,0.1,0.6,123.9
684,6e+10,37090058.0,0.1,0.6,124.7
685,4e+10,36133959.0,15.8,0.0,139.1
686,3e+10,36104895.0,15.6,0.0,138.8
687,4e+10,36489531.0,15.8,0.0,139.8
688,4e+10,29955008.0,15.7,0.0,139.7
689,4e+10,36384803.0,16.9,0.0,140.8
690,4e+10,36275460.0,17.0,0.0,140.7
691,4e+10,36250657.0,15.6,0.0,138.8
692,4e+10,36188098.0,15.7,0.0,138.7
693,4e+10,35950541.0,15.6,0.0,138.6
694,3e+10,36172205.0,15.7,0.0,138.7
695,3e+10,36423975.0,16.9,0.0,140.8
696,4e+10,36352047.0,16.9,0.0,140.4
697,4e+10,39945912.0,17.0,0.0,144.5
698,4e+10,40084696.0,16.9,0.0,143.5
699,4e+10,40009137.0,17.0,0.0,144.6
700,4e+10,36334318.0,16.8,0.0,143.4
701,3e+10,36151703.0,17.0,0.0,143.7
702,3e+10,36587751.0,17.0,0.0,143.9
703,5e+10,40212442.0,0.1,0.6,128.1
704,5e+10,40042811.0,0.1,0.6,127.5
705,5e+10,40209062.0,0.1,0.6,127.4
706,5e+10,25187135.0,0.1,0.6,128.2
707,5e+10,40131667.0,0.1,0.6,128.2
708,5e+10,40190158.0,0.1,0.6,127.9
709,5e+10,40424168.0,0.1,0.6,127.7
710,5e+10,40065783.0,0.1,0.6,127.8
711,5e+10,40355314.0,0.1,0.6,127.6
712,5e+10,40735574.0,0.1,0.6,128.2
713,5e+10,40042137.0,0.1,0.6,127.8
714,6e+10,40451721.0,0.1,0.7,128.2
715,5e+10,39924324.0,0.1,0.6,127.6
716,5e+10,40044985.0,0.1,0.6,128.2
717,5e+10,40094774.0,0.1,0.6,127.8
718,5e+10,40042109.0,0.1,0.6,127.6
719,5e+10,40300577.0,0.1,0.6,127.9
720,5e+10,40246909.0,0.1,0.6,127.6
721,4e+10,29065078.0,0.1,0.5,128.2
722,5e+10,33858009.0,0.1,0.5,128.2
723,5e+10,33788453.0,0.1,0.5,127.8
724,6e+10,38163367.0,0.1,0.5,127.2
725,6e+10,36424442.0,0.1,0.6,127.4
726,6e+10,38254963.0,0.1,0.6,127.4
727,6e+10,38298885.0,0.1,0.6,127.6
728,6e+10,38677979.0,0.1,0.6,127.8
729,6e+10,38566873.0,0.1,0.5,127.8
730,6e+10,38219469.0,0.1,0.6,127.8
731,6e+10,38155583.0,0.1,0.6,127.8
732,6e+10,35852899.0,0.1,0.5,128.2
733,6e+10,38354273.0,0.1,0.6,127.4
734,6e+10,38383686.0,0.1,0.6,127.5
735,6e+10,43046961.0,0.1,0.6,127.7
736,6e+10,43063970.0,0.1,0.6,127.4
737,6e+10,42793695.0,0.1,0.5,128.2
738,6e+10,38200283.0,0.1,0.6,127.6
739,4e+10,39367192.0,14.4,0.0,166.2
740,4e+10,39496715.0,14.4,0.0,165.4
741,4e+10,39106466.0,15.6,0.0,168.8
742,4e+10,39277075.0,15.5,0.0,166.8
743,4e+10,39126787.0,16.8,0.0,167.8
744,4e+10,39224823.0,16.8,0.0,168.6
745,4e+10,39333113.0,16.9,0.0,168.6
746,4e+10,39229421.0,15.5,0.0,168.7
747,4e+10,39336195.0,15.6,0.0,166.7
748,4e+10,39861075.0,14.4,0.0,165.8
749,4e+10,39529578.0,15.7,0.0,167.5
750,4e+10,39239927.0,17.0,0.0,168.5
751,4e+10,39361104.0,16.1,0.0,168.0
752,4e+10,39053038.0,15.7,0.0,167.2
753,4e+10,39214311.0,16.6,0.0,167.8
754,4e+10,39354396.0,17.0,0.0,168.5
755,4e+10,38992407.0,15.7,0.0,167.1
756,4e+10,43267533.0,15.6,0.0,166.6
757,6e+10,81251611.0,0.5,0.0,127.0
758,5e+10,64329952.0,0.1,0.5,125.8
759,5e+10,66038705.0,0.1,0.6,126.1
760,6e+10,68603401.0,0.1,0.5,126.0
761,6e+10,79078188.0,0.1,0.5,126.0
762,6e+10,71158982.0,0.1,0.6,126.8
763,6e+10,79101363.0,0.1,0.6,125.7
764,7e+10,60876954.0,0.1,0.5,127.2
765,6e+10,72770863.0,0.1,0.6,126.9
766,6e+10,68174982.0,0.1,0.6,125.6
767,6e+10,71526429.0,0.1,0.6,126.1
768,7e+10,79391376.0,0.5,0.0,124.6
769,6e+10,76381529.0,0.4,0.0,124.8
770,6e+10,77565550.0,0.1,0.6,125.0
771,6e+10,79065248.0,0.2,0.5,124.8
772,8e+10,81070258.0,0.5,0.0,124.5
773,6e+10,78842163.0,0.4,0.2,124.6
774,6e+10,75252952.0,0.3,0.3,123.9
775,7e+10,74419205.0,0.1,0.5,124.1
776,8e+10,80222163.0,0.5,0.2,124.2
777,7e+10,77571769.0,0.1,0.5,123.2
778,7e+10,79948993.0,0.4,0.3,123.3
779,7e+10,79753748.0,0.4,0.0,123.8
780,7e+10,79745173.0,0.2,0.5,124.1
781,7e+10,72869789.0,0.5,0.0,123.3
782,7e+10,80193562.0,0.4,0.0,122.8
783,7e+10,70336286.0,0.5,0.0,123.8
784,7e+10,79901351.0,0.7,0.0,123.7
785,7e+10,79674741.0,0.4,0.3,123.8
786,7e+10,80030996.0,0.7,0.0,123.6
787,7e+10,79736120.0,0.1,0.6,123.6
788,8e+10,80478704.0,0.5,0.0,123.3
789,7e+10,79803313.0,0.3,0.2,123.1
790,7e+10,74891775.0,0.4,0.0,122.6
791,8e+10,81247172.0,0.6,0.0,123.2
792,7e+10,79844530.0,0.4,0.2,122.9
793,4e+10,79700360.0,18.1,0.0,140.5
794,5e+10,79612686.0,18.2,0.0,140.7
795,3e+10,79570372.0,18.2,0.0,140.5
796,6e+10,73260137.0,18.3,0.0,140.7
797,5e+10,79244738.0,18.1,0.0,140.4
798,2e+10,73779360.0,18.2,0.0,140.5
799,2e+10,79773734.0,18.1,0.0,140.6
800,3e+10,79329782.0,18.2,0.0,140.6
801,2e+10,71594499.0,18.2,0.0,140.7
802,3e+10,78136675.0,18.2,0.0,140.5
803,4e+10,73663139.0,18.2,0.0,140.5
804,3e+10,68104221.0,18.2,0.0,140.6
805,3e+10,72044949.0,18.5,0.0,140.7
806,4e+10,75336509.0,18.4,0.0,140.9
807,4e+10,72853241.0,18.5,0.0,141.1
808,3e+10,76879773.0,18.5,0.0,140.8
809,3e+10,67678026.0,18.2,0.0,140.6
810,4e+10,77450529.0,18.3,0.0,140.8
811,5e+10,35611806.0,0.1,0.4,123.0
812,5e+10,40091821.0,0.1,0.5,123.1
813,5e+10,39670650.0,0.1,0.5,123.0
814,6e+10,38188313.0,0.1,0.5,123.1
815,5e+10,39859220.0,0.1,0.5,123.2
816,5e+10,39840006.0,0.1,0.6,122.9
817,5e+10,40447410.0,0.1,0.4,122.9
818,5e+10,37407572.0,0.1,0.5,123.1
819,5e+10,39693220.0,0.1,0.6,123.0
820,5e+10,39898176.0,0.1,0.5,123.0
821,5e+10,44552793.0,0.1,0.4,123.0
822,5e+10,39696097.0,0.1,0.6,123.0
823,5e+10,37379416.0,0.1,0.6,123.0
824,5e+10,39583807.0,0.1,0.5,123.1
825,5e+10,39852923.0,0.1,0.5,123.2
826,5e+10,39824746.0,0.1,0.6,123.0
827,5e+10,43342947.0,0.1,0.5,123.2
828,5e+10,40059279.0,0.1,0.5,123.1
829,6e+10,44744311.0,0.1,0.4,122.9
830,6e+10,40005894.0,0.1,0.5,123.1
831,6e+10,41190797.0,0.1,0.6,123.0
832,6e+10,43159769.0,0.1,0.5,123.1
833,5e+10,39735705.0,0.1,0.6,122.9
834,6e+10,44307631.0,0.1,0.6,122.9
835,6e+10,37251191.0,0.1,0.5,123.1
836,6e+10,39863803.0,0.1,0.5,122.9
837,4e+10,39682960.0,0.1,0.6,122.9
838,6e+10,39430662.0,0.1,0.6,122.9
839,6e+10,44327675.0,0.1,0.6,123.0
840,6e+10,43548412.0,0.1,0.5,123.0
841,6e+10,41993590.0,0.1,0.4,123.0
842,6e+10,44747323.0,0.1,0.6,123.0
843,6e+10,39774904.0,0.1,0.5,123.1
844,6e+10,41115543.0,0.1,0.6,123.0
845,6e+10,39961840.0,0.1,0.6,123.0
846,5e+10,44321092.0,0.1,0.6,123.0
847,5e+10,39217244.0,19.8,0.0,142.5
848,4e+10,38822275.0,19.6,0.0,142.0
849,4e+10,36765026.0,19.5,0.0,141.5
850,4e+10,41020229.0,19.7,0.0,141.4
851,4e+10,39029824.0,19.6,0.0,141.4
852,4e+10,39360097.0,19.7,0.0,141.4
853,4e+10,34859456.0,19.8,0.0,141.4
854,4e+10,38969899.0,19.6,0.0,141.5
855,4e+10,38597619.0,19.6,0.0,141.4
856,4e+10,38973458.0,19.7,0.0,141.4
857,4e+10,40899581.0,19.8,0.0,141.6
858,4e+10,43726783.0,19.8,0.0,141.5
859,4e+10,38780758.0,19.7,0.0,141.7
860,4e+10,39164695.0,19.6,0.0,141.5
