idx,no_of_layers,l1,l2,l3,activation,solver,learning_rate,alpha,warm_start,precision,recall,f1,training time (ms),inference time (ms),train(cpu_line)(nano sec),test(cpu_line)(nano sec),train(mem)(MiB),test(mem)(MiB),total_addr_space(mem)(MiB)
1834,3,100,50,100,identity,lbfgs,adaptive,0.0001,FALSE,0.9584348819,0.9575,0.9574173151,43674.52026,65.41308594,4.00E+10,43619612,24,0,175.7
1823,3,100,50,100,identity,lbfgs,invscaling,0.01,TRUE,0.9557517148,0.955,0.9548373882,42794.09546,42.40600586,4.00E+10,46913370,23.9,0,175.7
1615,3,50,100,100,tanh,lbfgs,constant,0.0001,TRUE,0.954412854,0.95375,0.9538601356,53862.07007,114.0341797,5.00E+10,115376986,23.9,0,175.7
1881,3,100,50,100,relu,lbfgs,adaptive,0.001,TRUE,0.9716630896,0.97125,0.9711262632,51800.35303,47.95043945,5.00E+10,49143819,24.1,0,175.6
1890,3,100,50,100,relu,lbfgs,invscaling,0.0001,FALSE,0.9670961529,0.96625,0.9662253746,52811.97681,47.69018555,5.00E+10,48987637,23.7,0.3,175.6
1874,3,100,50,100,relu,lbfgs,constant,0.01,FALSE,0.9654912669,0.965,0.9649908746,52287.02563,47.47509766,5.00E+10,49104522,24.2,0.2,175.6
1821,3,100,50,100,identity,lbfgs,adaptive,0.01,TRUE,0.9648632164,0.96375,0.9636846739,42574.19312,42.51196289,5.00E+10,44040276,23.9,0,175.6
1991,3,100,100,50,identity,lbfgs,invscaling,0.001,TRUE,0.9543033716,0.9525,0.9526542621,45614.69434,43.88989258,5.00E+10,44965099,24.1,0,175.6
1819,3,100,50,100,identity,lbfgs,constant,0.01,TRUE,0.9542119615,0.9525,0.9525231733,45230.68677,42.63867188,5.00E+10,44151427,24.2,0,175.6
1873,3,100,50,100,relu,lbfgs,constant,0.01,TRUE,0.9645760274,0.96375,0.9636110217,50505.63159,47.5769043,5.00E+10,31150182,24.3,0,175.5
1830,3,100,50,100,identity,lbfgs,invscaling,0.001,FALSE,0.9608233589,0.96,0.9599264474,42714.29834,43.12109375,4.00E+10,43789514,24.2,0,175.5
1616,3,50,100,100,tanh,lbfgs,constant,0.0001,FALSE,0.959297491,0.95875,0.9587463152,79775.74634,113.6181641,6.00E+10,115225267,23.7,0,175.5
1879,3,100,50,100,relu,lbfgs,constant,0.001,TRUE,0.9594949992,0.95875,0.9585753383,49786.56714,47.93798828,5.00E+10,48658305,24.3,0,175.4
1826,3,100,50,100,identity,lbfgs,constant,0.001,FALSE,0.9582761036,0.9575,0.9574228457,44165.1604,42.55932617,5.00E+10,43987402,23.9,0,175.4
1827,3,100,50,100,identity,lbfgs,adaptive,0.001,TRUE,0.9566109908,0.95625,0.9560696932,43529.30518,42.45800781,4.00E+10,44178352,23.5,0,175.4
1835,3,100,50,100,identity,lbfgs,invscaling,0.0001,TRUE,0.957629807,0.95625,0.9559891134,44064.30054,42.69433594,4.00E+10,43806824,24,0,175.4
1768,3,100,50,50,tanh,lbfgs,adaptive,0.01,FALSE,0.9709703542,0.97,0.9700588516,59713.2688,99.34472656,5.00E+10,100725978,22.3,0,175.3
1934,3,100,50,100,tanh,lbfgs,constant,0.001,FALSE,0.9667483062,0.96625,0.9662524949,67559.26538,117.9226074,5.00E+10,119655892,24.1,0,175.3
1889,3,100,50,100,relu,lbfgs,invscaling,0.0001,TRUE,0.9571971206,0.95625,0.9560573885,52149.13354,47.63964844,5.00E+10,49122265,23.9,0,175.3
1618,3,50,100,100,tanh,lbfgs,adaptive,0.0001,FALSE,0.9585948165,0.9575,0.9575979172,65459.13379,114.3444824,6.00E+10,115584111,23.7,0,175.2
1836,3,100,50,100,identity,lbfgs,invscaling,0.0001,FALSE,0.9645769577,0.96375,0.9637053212,44238.05786,42.69995117,5.00E+10,43667067,23.8,0,175.1
1782,3,100,50,50,tanh,lbfgs,invscaling,0.0001,FALSE,0.9642361552,0.96375,0.9636544031,70976.88501,99.19580078,5.00E+10,101027326,23.9,0,175.1
1877,3,100,50,100,relu,lbfgs,invscaling,0.01,TRUE,0.9607934454,0.96,0.9599090615,52032.17017,55.90039063,5.00E+10,49370674,23.7,0,175
1883,3,100,50,100,relu,lbfgs,invscaling,0.001,TRUE,0.9683648465,0.9675,0.9675441753,53253.10449,47.86987305,5.00E+10,48764538,23.8,0,174.9
1882,3,100,50,100,relu,lbfgs,adaptive,0.001,FALSE,0.968280359,0.9675,0.967441908,52064.14014,47.27270508,5.00E+10,49088038,23.8,0,174.9
1603,3,50,100,100,tanh,lbfgs,constant,0.01,TRUE,0.9668892958,0.96625,0.9662018857,78493.81616,113.9350586,8.00E+10,114809588,23.1,0,174.8
1825,3,100,50,100,identity,lbfgs,constant,0.001,TRUE,0.9584615854,0.9575,0.9574033552,43579.625,42.79418945,4.00E+10,43801704,23.6,0,174.8
1617,3,50,100,100,tanh,lbfgs,adaptive,0.0001,TRUE,0.9630560908,0.9625,0.9625510841,52705.54785,114.1035156,6.00E+10,115388478,23.1,0,174.7
1606,3,50,100,100,tanh,lbfgs,adaptive,0.01,FALSE,0.9602918833,0.96,0.9598437012,43123.43384,113.8947754,6.00E+10,114865992,23,0,174.7
1605,3,50,100,100,tanh,lbfgs,adaptive,0.01,TRUE,0.9646256797,0.96375,0.9638215467,39617.68188,114.119873,8.00E+10,115046060,23,0,174.6
1774,3,100,50,50,tanh,lbfgs,adaptive,0.001,FALSE,0.9617014317,0.96125,0.9612386782,49151.46411,99.3737793,4.00E+10,100662826,23,0,174.6
1878,3,100,50,100,relu,lbfgs,invscaling,0.01,FALSE,0.9618398541,0.96125,0.9610809074,50496.11523,47.54736328,5.00E+10,48956941,23.5,0,174.6
1884,3,100,50,100,relu,lbfgs,invscaling,0.001,FALSE,0.9687189415,0.9675,0.9675572284,51046.08936,47.83496094,5.00E+10,48662822,23.5,0,174.5
1607,3,50,100,100,tanh,lbfgs,invscaling,0.01,TRUE,0.9579698797,0.9575,0.9573983447,75282.1333,113.3049316,4.00E+10,114768119,22.8,0,174.5
1776,3,100,50,50,tanh,lbfgs,invscaling,0.001,FALSE,0.9709889161,0.97,0.9700587005,38872.10181,99.31689453,5.00E+10,100468635,22.7,0,174.3
1779,3,100,50,50,tanh,lbfgs,adaptive,0.0001,TRUE,0.963036331,0.9625,0.9625499801,51199.13062,100.1772461,5.00E+10,100646863,22.4,0,174.3
1612,3,50,100,100,tanh,lbfgs,adaptive,0.001,FALSE,0.9614741356,0.96125,0.961113385,41912.39478,114.5737305,7.00E+10,115424487,23,0,174.3
1781,3,100,50,50,tanh,lbfgs,invscaling,0.0001,TRUE,0.9540828487,0.95375,0.9535982656,39528.396,99.42431641,5.00E+10,58137744,22.9,0,174.3
1770,3,100,50,50,tanh,lbfgs,invscaling,0.01,FALSE,0.9765883576,0.97625,0.9762255935,42696.55859,99.17407227,5.00E+10,100380139,22.4,0,174.2
1765,3,100,50,50,tanh,lbfgs,constant,0.01,TRUE,0.9668427577,0.96625,0.9662668796,46375.59277,99.59619141,6.00E+10,100612788,22.9,0,174.2
1614,3,50,100,100,tanh,lbfgs,invscaling,0.001,FALSE,0.9605261845,0.96,0.9598182032,43743.22266,113.7451172,5.00E+10,115129528,23,0,174.2
1775,3,100,50,50,tanh,lbfgs,invscaling,0.001,TRUE,0.970701796,0.97,0.9698656683,62942.89844,99.76000977,6.00E+10,100350661,22.5,0,174.1
1604,3,50,100,100,tanh,lbfgs,constant,0.01,FALSE,0.9690670391,0.96875,0.9687275334,34565.5083,113.4316406,8.00E+10,131817290,22.8,0,174.1
1833,3,100,50,100,identity,lbfgs,adaptive,0.0001,TRUE,0.9645265586,0.96375,0.9635597488,43662.53052,42.74609375,4.00E+10,44190232,22.7,0,174
1773,3,100,50,50,tanh,lbfgs,adaptive,0.001,TRUE,0.9630067922,0.9625,0.9624303515,41771.46533,99.68237305,5.00E+10,100155400,22.8,0,174
1619,3,50,100,100,tanh,lbfgs,invscaling,0.0001,TRUE,0.9604715552,0.96,0.9599519001,66115.73047,114.0720215,6.00E+10,115184036,22.3,0,174
1831,3,100,50,100,identity,lbfgs,constant,0.0001,TRUE,0.9573352934,0.95625,0.9560258276,43666.89917,42.6262207,5.00E+10,44122044,22.7,0,174
1771,3,100,50,50,tanh,lbfgs,constant,0.001,TRUE,0.9691598426,0.96875,0.9687417641,38980.32813,99.26733398,4.00E+10,100598532,22.4,0,173.9
1778,3,100,50,50,tanh,lbfgs,constant,0.0001,FALSE,0.9702255757,0.97,0.969963093,38742.19434,99.51049805,7.00E+10,101023395,22.4,0,173.8
1769,3,100,50,50,tanh,lbfgs,invscaling,0.01,TRUE,0.9679698362,0.9675,0.9675010406,44056.31299,99.72973633,7.00E+10,101004984,22.4,0,173.7
1777,3,100,50,50,tanh,lbfgs,constant,0.0001,TRUE,0.9634728554,0.9625,0.9625302192,56369.97974,99.05273438,7.00E+10,100871206,22.1,0,173.7
1772,3,100,50,50,tanh,lbfgs,constant,0.001,FALSE,0.9619741834,0.96125,0.9613450573,66704.73242,99.87426758,7.00E+10,100545762,22.8,0,173.7
1780,3,100,50,50,tanh,lbfgs,adaptive,0.0001,FALSE,0.9622426068,0.96125,0.9613637964,73722.68091,99.31347656,5.00E+10,100811868,22.5,0,173.5
1832,3,100,50,100,identity,lbfgs,constant,0.0001,FALSE,0.9533166657,0.9525,0.9521488397,42816.89185,42.40014648,4.00E+10,43838691,22.6,0,173.5
2258,3,100,100,100,tanh,lbfgs,constant,0.001,FALSE,0.9663482287,0.96625,0.9661327033,43939.15796,139.1867676,7.00E+10,141421788,21.5,0,173.4
1886,3,100,50,100,relu,lbfgs,constant,0.0001,FALSE,0.9670542982,0.96625,0.9660112241,52039.93115,47.55712891,5.00E+10,49059643,22.1,0.1,173.4
1620,3,50,100,100,tanh,lbfgs,invscaling,0.0001,FALSE,0.9670152805,0.96625,0.9663782371,58621.09253,113.8234863,5.00E+10,114771159,21.6,0,173.3
1609,3,50,100,100,tanh,lbfgs,constant,0.001,TRUE,0.9666234359,0.96625,0.9662085231,38716.8562,113.7570801,5.00E+10,115298581,21.8,0,173.3
1613,3,50,100,100,tanh,lbfgs,invscaling,0.001,TRUE,0.9660225346,0.965,0.9648758274,40541.72607,113.8286133,7.00E+10,115114618,22,0,173.3
2263,3,100,100,100,tanh,lbfgs,constant,0.0001,TRUE,0.9696567517,0.96875,0.968906983,96931.7002,139.9804688,5.00E+10,140748958,19.5,0,173.1
1610,3,50,100,100,tanh,lbfgs,constant,0.001,FALSE,0.9619944682,0.96125,0.9611760049,37105.53931,114.2556152,4.00E+10,115114062,21.8,0,173.1
1662,3,100,50,50,identity,lbfgs,invscaling,0.01,FALSE,0.9647237511,0.96375,0.9637705577,38297.552,38.53051758,4.00E+10,39926633,21.3,0,173
1767,3,100,50,50,tanh,lbfgs,adaptive,0.01,TRUE,0.9704299934,0.97,0.9699378368,62866.29248,99.64306641,7.00E+10,115743103,21.1,0,172.9
1611,3,50,100,100,tanh,lbfgs,adaptive,0.001,TRUE,0.9642287932,0.96375,0.9637014919,44481.35254,113.5856934,6.00E+10,115265224,21.9,0,172.9
1766,3,100,50,50,tanh,lbfgs,constant,0.01,FALSE,0.9668550915,0.96625,0.9663026566,42157.5918,54.95214844,4.00E+10,100402768,21.2,0,172.8
1717,3,100,50,50,relu,lbfgs,constant,0.001,TRUE,0.960759523,0.96,0.9596873963,44147.05493,43.01367188,5.00E+10,44312118,19.9,0,172.7
2256,3,100,100,100,tanh,lbfgs,invscaling,0.01,FALSE,0.972800411,0.9725,0.9725275276,63977.77759,138.6022949,1.00E+11,140879593,20.9,0,172.6
1724,3,100,50,50,relu,lbfgs,constant,0.0001,FALSE,0.9659686286,0.965,0.9649116664,44041.55322,43.77929688,5.00E+10,44155425,21.1,0,172.6
2251,3,100,100,100,tanh,lbfgs,constant,0.01,TRUE,0.9606594497,0.96,0.9599447223,64049.35352,139.2758789,9.00E+10,141103852,21.2,0,172.4
2262,3,100,100,100,tanh,lbfgs,invscaling,0.001,FALSE,0.9742210416,0.97375,0.9737894571,69775.24365,139.5554199,6.00E+10,107930596,21.2,0,172.3
2267,3,100,100,100,tanh,lbfgs,invscaling,0.0001,TRUE,0.9702807558,0.97,0.9699617692,50746.01001,139.175293,6.00E+10,141560514,20.7,0,172.3
1658,3,100,50,50,identity,lbfgs,constant,0.01,FALSE,0.9621375914,0.96125,0.9611401589,38647.42725,38.81835938,4.00E+10,40227352,21.1,0,172.3
1555,3,50,100,100,relu,lbfgs,constant,0.001,TRUE,0.9656873565,0.965,0.9649832811,46337.69067,43.54980469,5.00E+10,44770304,20.4,0,172.2
1723,3,100,50,50,relu,lbfgs,constant,0.0001,TRUE,0.9550719176,0.95375,0.9536941005,45213.11816,42.953125,5.00E+10,43550129,21,0,172.2
2265,3,100,100,100,tanh,lbfgs,adaptive,0.0001,TRUE,0.9742579067,0.97375,0.9737733777,54437.96729,139.0148926,8.00E+10,140980927,20.8,0,172.1
2253,3,100,100,100,tanh,lbfgs,adaptive,0.01,TRUE,0.9689340083,0.96875,0.9686630544,50244.59521,139.3122559,6.00E+10,140395037,20.6,0,172.1
1721,3,100,50,50,relu,lbfgs,invscaling,0.001,TRUE,0.9668614839,0.96625,0.966132826,44680.98828,42.92089844,5.00E+10,43804781,20.6,0,172.1
2252,3,100,100,100,tanh,lbfgs,constant,0.01,FALSE,0.9653745613,0.965,0.9649081361,54726.19922,138.8037109,5.00E+10,140127593,20.8,0,172.1
2259,3,100,100,100,tanh,lbfgs,adaptive,0.001,TRUE,0.9652574576,0.965,0.9648580968,57800.10596,139.3596191,7.00E+10,140840947,20.6,0,172.1
1667,3,100,50,50,identity,lbfgs,invscaling,0.001,TRUE,0.9558794084,0.955,0.9546249209,38622.41309,38.93701172,4.00E+10,39821227,18.9,0,172.1
1712,3,100,50,50,relu,lbfgs,constant,0.01,FALSE,0.9666245041,0.96625,0.9661757643,45658.59717,42.88061523,5.00E+10,43616374,20.4,0,172
2266,3,100,100,100,tanh,lbfgs,adaptive,0.0001,FALSE,0.9616604137,0.96125,0.961267478,70372.95264,139.6225586,5.00E+10,141244892,20.6,0,172
1666,3,100,50,50,identity,lbfgs,adaptive,0.001,FALSE,0.9508036055,0.95,0.9499989992,39159.02271,39.59936523,4.00E+10,39926386,20.2,0,172
1725,3,100,50,50,relu,lbfgs,adaptive,0.0001,TRUE,0.9670185644,0.96625,0.9662321158,44494.83325,43.33544922,4.00E+10,44220103,20,0,171.9
1554,3,50,100,100,relu,lbfgs,invscaling,0.01,FALSE,0.9622845477,0.96125,0.9611722779,45144.51001,43.65893555,5.00E+10,45101654,20.4,0,171.9
1714,3,100,50,50,relu,lbfgs,adaptive,0.01,FALSE,0.9612376039,0.96,0.9602236819,45532.58691,42.91552734,5.00E+10,43822533,20.3,0,171.9
1563,3,50,100,100,relu,lbfgs,adaptive,0.0001,TRUE,0.9594883297,0.95875,0.9587146162,47124.63306,43.74731445,5.00E+10,44998879,20.6,0,171.9
1673,3,100,50,50,identity,lbfgs,invscaling,0.0001,TRUE,0.963447452,0.9625,0.9624243375,39581.89502,38.77856445,4.00E+10,25389103,20,0,171.8
1608,3,50,100,100,tanh,lbfgs,invscaling,0.01,FALSE,0.9594020856,0.95875,0.9587654094,72755.08301,113.8557129,7.00E+10,114984835,20.1,0,171.8
1664,3,100,50,50,identity,lbfgs,constant,0.001,FALSE,0.9593414001,0.95875,0.9585504843,38305.8916,38.47119141,4.00E+10,40313376,20,0,171.8
2254,3,100,100,100,tanh,lbfgs,adaptive,0.01,FALSE,0.9704884114,0.97,0.9698734837,93931.36646,138.7275391,5.00E+10,140615502,20.6,0,171.7
2264,3,100,100,100,tanh,lbfgs,constant,0.0001,FALSE,0.9656501167,0.965,0.9650477733,96889.34839,139.8586426,7.00E+10,141411633,20.1,0,171.7
1718,3,100,50,50,relu,lbfgs,constant,0.001,FALSE,0.9634278573,0.9625,0.9624606556,44233.10791,43.34716797,5.00E+10,43930719,20.3,0,171.7
1668,3,100,50,50,identity,lbfgs,invscaling,0.001,FALSE,0.956891657,0.95625,0.9559016759,37997.44189,32.85253906,4.00E+10,39738517,19.9,0,171.7
1657,3,100,50,50,identity,lbfgs,constant,0.01,TRUE,0.956502396,0.955,0.955008557,38072.13159,24.23144531,4.00E+10,40203915,20.1,0,171.7
2257,3,100,100,100,tanh,lbfgs,constant,0.001,TRUE,0.9719534413,0.97125,0.9712998047,49480.26929,139.5075684,6.00E+10,141449983,20.5,0,171.6
2255,3,100,100,100,tanh,lbfgs,invscaling,0.01,TRUE,0.9681652505,0.9675,0.9674983989,103059.189,139.0839844,9.00E+10,140146523,20.2,0,171.6
1713,3,100,50,50,relu,lbfgs,adaptive,0.01,TRUE,0.964348395,0.96375,0.9636668238,44043.61597,42.66821289,5.00E+10,44056706,20,0,171.6
1715,3,100,50,50,relu,lbfgs,invscaling,0.01,TRUE,0.9628990752,0.9625,0.9623026751,45661.48975,42.87915039,5.00E+10,43845790,20.1,0,171.6
1556,3,50,100,100,relu,lbfgs,constant,0.001,FALSE,0.9619969061,0.96125,0.9610918737,46957.29175,43.54101563,5.00E+10,45117181,20.2,0,171.6
1728,3,100,50,50,relu,lbfgs,invscaling,0.0001,FALSE,0.9604386519,0.96,0.959921177,45442.06885,42.78369141,5.00E+10,44109792,20.1,0,171.6
1722,3,100,50,50,relu,lbfgs,invscaling,0.001,FALSE,0.9584890291,0.9575,0.957552809,45543.27271,42.96069336,5.00E+10,43953748,20.2,0,171.6
2261,3,100,100,100,tanh,lbfgs,invscaling,0.001,TRUE,0.9678413729,0.9675,0.9674432713,57096.62231,139.3244629,6.00E+10,140916824,20.4,0,171.5
2268,3,100,100,100,tanh,lbfgs,invscaling,0.0001,FALSE,0.9626224508,0.9625,0.9623965719,55907.91968,138.8955078,7.00E+10,77529542,20.7,0,171.5
1565,3,50,100,100,relu,lbfgs,invscaling,0.0001,TRUE,0.9611112141,0.96,0.9599640062,46934.25659,43.57324219,5.00E+10,32417240,19.7,0,171.5
1711,3,100,50,50,relu,lbfgs,constant,0.01,TRUE,0.9526712919,0.9525,0.9521378079,44877.55835,26.85522461,5.00E+10,44077377,20,0,171.5
1716,3,100,50,50,relu,lbfgs,invscaling,0.01,FALSE,0.9684553329,0.9675,0.9674394168,45653.19531,43.36791992,5.00E+10,44077056,20,0,171.4
1661,3,100,50,50,identity,lbfgs,invscaling,0.01,TRUE,0.9648493329,0.96375,0.9636674488,38887.51514,38.59716797,4.00E+10,39856296,19.9,0,171.4
1663,3,100,50,50,identity,lbfgs,constant,0.001,TRUE,0.962155525,0.96125,0.9611362808,40057.7688,38.69897461,4.00E+10,39613387,20.1,0,171.3
1672,3,100,50,50,identity,lbfgs,adaptive,0.0001,FALSE,0.9584878677,0.9575,0.957454555,38033.09351,39.33251953,4.00E+10,40190916,19.9,0,171.3
1660,3,100,50,50,identity,lbfgs,adaptive,0.01,FALSE,0.9577893886,0.9575,0.9570370147,39962.67407,39.30688477,4.00E+10,39809072,20.1,0,171.3
1659,3,100,50,50,identity,lbfgs,adaptive,0.01,TRUE,0.9525011493,0.95125,0.951013387,38887.49341,39.3918457,4.00E+10,40007352,19.9,0,171.3
1726,3,100,50,50,relu,lbfgs,adaptive,0.0001,FALSE,0.9692402306,0.96875,0.9687729534,44984.66943,42.87744141,5.00E+10,44095202,19.8,0,171.2
1566,3,50,100,100,relu,lbfgs,invscaling,0.0001,FALSE,0.9650418947,0.96375,0.963694413,45661.52197,43.60180664,5.00E+10,44739774,19.7,0,171.2
1551,3,50,100,100,relu,lbfgs,adaptive,0.01,TRUE,0.9606361696,0.96,0.9599305222,46467.27612,43.2956543,5.00E+10,45130372,19.6,0,171.2
1665,3,100,50,50,identity,lbfgs,adaptive,0.001,TRUE,0.9572348317,0.95625,0.956163457,37673.23657,38.69775391,4.00E+10,39874672,19.8,0,171.2
1558,3,50,100,100,relu,lbfgs,adaptive,0.001,FALSE,0.9684060972,0.9675,0.9673954851,47222.27197,43.75439453,5.00E+10,44868018,19.5,0,171.1
1727,3,100,50,50,relu,lbfgs,invscaling,0.0001,TRUE,0.9659326357,0.965,0.9650153682,45117.30347,43.75292969,5.00E+10,44325302,19.8,0,171.1
2260,3,100,100,100,tanh,lbfgs,adaptive,0.001,FALSE,0.9680030929,0.9675,0.9676015905,56997.80273,138.9411621,7.00E+10,140464848,20,0,171
1670,3,100,50,50,identity,lbfgs,constant,0.0001,FALSE,0.9634076985,0.9625,0.9623721713,39878.52563,38.64941406,4.00E+10,40337119,19.7,0,171
1720,3,100,50,50,relu,lbfgs,adaptive,0.001,FALSE,0.960596154,0.96,0.959932662,44948.6333,42.71826172,5.00E+10,43515943,19.8,0,171
1671,3,100,50,50,identity,lbfgs,adaptive,0.0001,TRUE,0.9582965346,0.9575,0.9573878425,37545.93018,38.59057617,4.00E+10,40123951,19.9,0,171
1562,3,50,100,100,relu,lbfgs,constant,0.0001,FALSE,0.9695400299,0.96875,0.9686081676,45936.31323,43.61157227,5.00E+10,44882206,19.5,0,170.9
1550,3,50,100,100,relu,lbfgs,constant,0.01,FALSE,0.9671245703,0.96625,0.9662889868,48099.56348,27.1862793,5.00E+10,45177040,19.6,0,170.9
1674,3,100,50,50,identity,lbfgs,invscaling,0.0001,FALSE,0.9646718882,0.96375,0.9638156612,39212.08179,38.76391602,4.00E+10,40069497,19.6,0,170.9
1549,3,50,100,100,relu,lbfgs,constant,0.01,TRUE,0.9646263717,0.96375,0.9634023587,49230.78027,43.4453125,5.00E+10,44832822,19.5,0,170.9
1561,3,50,100,100,relu,lbfgs,constant,0.0001,TRUE,0.9607757664,0.96,0.9599460778,46225.02759,43.50854492,5.00E+10,44986934,19.5,0,170.9
1669,3,100,50,50,identity,lbfgs,constant,0.0001,TRUE,0.960833551,0.96,0.9598520206,38952.6394,38.67675781,4.00E+10,39977548,19.9,0,170.8
2211,3,100,100,100,relu,lbfgs,adaptive,0.0001,TRUE,0.9583979995,0.9575,0.9571838034,63186.0874,54.36499023,6.00E+10,55960545,17,0,170.8
1552,3,50,100,100,relu,lbfgs,adaptive,0.01,FALSE,0.966500766,0.96625,0.9661773891,45163.96265,43.65600586,5.00E+10,45371221,19.5,0,170.6
1557,3,50,100,100,relu,lbfgs,adaptive,0.001,TRUE,0.9620499542,0.96125,0.9610058322,47223.03979,43.71801758,5.00E+10,45229891,19.6,0,170.6
2146,3,100,100,100,identity,lbfgs,adaptive,0.01,FALSE,0.9610912387,0.96,0.9598840268,52765.35107,48.53735352,6.00E+10,32414664,18.5,0,170.3
2203,3,100,100,100,relu,lbfgs,constant,0.001,TRUE,0.9692172252,0.96875,0.9685356748,62288.56543,54.59985352,6.00E+10,55661701,18.8,0,170.2
1564,3,50,100,100,relu,lbfgs,adaptive,0.0001,FALSE,0.9653281881,0.965,0.9648312618,46869.04517,43.83935547,5.00E+10,45127946,19,0,170.1
1719,3,100,50,50,relu,lbfgs,adaptive,0.001,TRUE,0.9720294088,0.97125,0.9712811476,43816.1084,42.69555664,5.00E+10,44102597,18.6,0,170
2205,3,100,100,100,relu,lbfgs,adaptive,0.001,TRUE,0.9668382772,0.96625,0.9660148221,64182.37964,55.32568359,6.00E+10,55817589,18.2,0,170
2160,3,100,100,100,identity,lbfgs,invscaling,0.0001,FALSE,0.9595878209,0.95875,0.9586204182,51126.6167,49.40478516,6.00E+10,49790751,18.3,0,170
2150,3,100,100,100,identity,lbfgs,constant,0.001,FALSE,0.9590166549,0.9575,0.9574081512,52284.11597,48.5402832,6.00E+10,50386759,18.3,0,170
2197,3,100,100,100,relu,lbfgs,constant,0.01,TRUE,0.9675535394,0.96625,0.9661445012,62416.19116,54.52294922,6.00E+10,56193834,18.1,0,169.9
2200,3,100,100,100,relu,lbfgs,adaptive,0.01,FALSE,0.9620064373,0.96125,0.9610775009,61502.05444,54.68066406,6.00E+10,56003688,18.7,0,169.9
2153,3,100,100,100,identity,lbfgs,invscaling,0.001,TRUE,0.9593852645,0.95875,0.9586472141,53228.00586,48.9597168,5.00E+10,50490498,18.4,0,169.9
2158,3,100,100,100,identity,lbfgs,adaptive,0.0001,FALSE,0.9622146428,0.96125,0.9611962635,54055.0625,48.74584961,5.00E+10,49797359,18.2,0,169.8
2157,3,100,100,100,identity,lbfgs,adaptive,0.0001,TRUE,0.9494625093,0.94875,0.9483957583,51606.74292,30.38867188,5.00E+10,50164815,18.2,0,169.8
2159,3,100,100,100,identity,lbfgs,invscaling,0.0001,TRUE,0.9563059551,0.955,0.9549214414,52353.53955,48.73144531,5.00E+10,50376832,17.9,0,169.7
2155,3,100,100,100,identity,lbfgs,constant,0.0001,TRUE,0.9506742951,0.94875,0.9488345274,52477.31421,48.51660156,5.00E+10,49781366,18.2,0,169.7
2214,3,100,100,100,relu,lbfgs,invscaling,0.0001,FALSE,0.9628156208,0.9625,0.9624084058,63115.27588,54.48095703,6.00E+10,55953563,18.2,0,169.6
2156,3,100,100,100,identity,lbfgs,constant,0.0001,FALSE,0.9634972098,0.9625,0.9623813141,54682.9978,48.33496094,5.00E+10,50149830,18.7,0,169.6
2148,3,100,100,100,identity,lbfgs,invscaling,0.01,FALSE,0.9559084507,0.955,0.9548714075,52146.729,49.35839844,5.00E+10,49925882,18.3,0,169.6
2213,3,100,100,100,relu,lbfgs,invscaling,0.0001,TRUE,0.9695877188,0.96875,0.9687283269,62062.33936,54.55932617,6.00E+10,56510564,18.3,0,169.5
2210,3,100,100,100,relu,lbfgs,constant,0.0001,FALSE,0.9669727212,0.96625,0.9662647086,63273.10864,56.16845703,6.00E+10,56114451,18.1,0,169.5
2199,3,100,100,100,relu,lbfgs,adaptive,0.01,TRUE,0.9632477002,0.9625,0.9625294987,60023.52124,54.64257813,6.00E+10,56079317,18.2,0,169.5
2151,3,100,100,100,identity,lbfgs,adaptive,0.001,TRUE,0.9542865467,0.95375,0.9535681492,54687.94043,49.0090332,5.00E+10,49693529,18.4,0,169.5
2202,3,100,100,100,relu,lbfgs,invscaling,0.01,FALSE,0.9719435848,0.97125,0.9710169801,61069.7561,54.6159668,6.00E+10,56126659,18.2,0,169.4
2207,3,100,100,100,relu,lbfgs,invscaling,0.001,TRUE,0.9661084906,0.965,0.9649185065,61924.7373,51.92407227,7.00E+10,56036070,17.8,0,169.4
2204,3,100,100,100,relu,lbfgs,constant,0.001,FALSE,0.9649446296,0.96375,0.9637502215,60128.18237,54.39624023,6.00E+10,56306174,18.2,0,169.4
2154,3,100,100,100,identity,lbfgs,invscaling,0.001,FALSE,0.9599299363,0.95875,0.9587405114,52347.79785,49.09570313,6.00E+10,50228598,18,0,169.4
2145,3,100,100,100,identity,lbfgs,adaptive,0.01,TRUE,0.9540670601,0.9525,0.9524914033,54880.91943,48.60620117,5.00E+10,50147434,18.2,0,169.4
2147,3,100,100,100,identity,lbfgs,invscaling,0.01,TRUE,0.9508249254,0.95,0.9499194875,51627.3479,30.23901367,5.00E+10,50064013,18.3,0,169.4
2152,3,100,100,100,identity,lbfgs,adaptive,0.001,FALSE,0.9606082962,0.96,0.9597270645,52809.85498,49.26416016,5.00E+10,50209949,18.3,0,169.3
2149,3,100,100,100,identity,lbfgs,constant,0.001,TRUE,0.9576354035,0.95625,0.9563359589,51862.22021,48.76538086,5.00E+10,50235095,18.2,0,169.3
2198,3,100,100,100,relu,lbfgs,constant,0.01,FALSE,0.9706881764,0.97,0.9699671549,62542.2334,54.64428711,6.00E+10,56166239,18.1,0,169.2
2208,3,100,100,100,relu,lbfgs,invscaling,0.001,FALSE,0.9643661094,0.96375,0.9636318328,63055.54956,54.42651367,7.00E+10,56274505,18.2,0,169.2
2201,3,100,100,100,relu,lbfgs,invscaling,0.01,TRUE,0.959275929,0.95875,0.9586492657,64058.95435,54.60644531,6.00E+10,56477718,18,0,169.2
